HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.choice,Approve,Reject
311HQEI8RTOQTLNG2IRU1R71V41Z7Y,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3BEFOD78W81WYA48BX8VFWM6N824M9,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:47:34 PDT 2018,Tue Aug 14 18:47:37 PDT 2018,Fri Aug 17 18:47:37 PDT 2018,Tue Aug 14 19:40:35 PDT 2018,,,3,100% (41/41),100% (41/41),100% (41/41),livenqXfE:liveiNCVm.png,optionB,,
311HQEI8RTOQTLNG2IRU1R71V41Z7Y,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3DL65MZB8FN1HQPANEQULMTL6JSEC7,A2MPEH2IT5MWKW,Approved,Tue Aug 14 18:48:11 PDT 2018,Tue Aug 14 18:48:21 PDT 2018,Fri Aug 17 18:48:21 PDT 2018,Tue Aug 14 19:40:35 PDT 2018,,,10,100% (6/6),100% (6/6),100% (6/6),livenqXfE:liveiNCVm.png,optionB,,
311HQEI8RTOQTLNG2IRU1R71V41Z7Y,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3M0NZ3JDP36ET07R4RHZSQOT28F5ZW,ATV47Z6T02GHA,Approved,Tue Aug 14 18:47:41 PDT 2018,Tue Aug 14 18:47:44 PDT 2018,Fri Aug 17 18:47:44 PDT 2018,Tue Aug 14 19:40:35 PDT 2018,,,3,100% (25/25),100% (25/25),100% (25/25),livenqXfE:liveiNCVm.png,optionB,,
311HQEI8RTOQTLNG2IRU1R71V41Z7Y,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3NVC2EB65S7BAVAIUMRNZMH7IIK3YD,A2J62BRLYSAI7R,Approved,Tue Aug 14 18:46:18 PDT 2018,Tue Aug 14 18:46:23 PDT 2018,Fri Aug 17 18:46:23 PDT 2018,Tue Aug 14 19:40:35 PDT 2018,,,5,100% (31/31),100% (31/31),100% (31/31),livenqXfE:liveiNCVm.png,optionB,,
311HQEI8RTOQTLNG2IRU1R71V41Z7Y,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3OLQQLKKNUXOP4VGX67G8Q6GW31EJL,A3DIUIYXBJIKQN,Approved,Tue Aug 14 18:48:20 PDT 2018,Tue Aug 14 18:48:24 PDT 2018,Fri Aug 17 18:48:24 PDT 2018,Tue Aug 14 19:40:35 PDT 2018,,,4,100% (22/22),100% (22/22),100% (22/22),livenqXfE:liveiNCVm.png,optionB,,
311HQEI8RTOQTLNG2IRU1R71V41Z7Y,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3SLE99ER0PLGIGO0518CVCOLC40ZBQ,A3FZXJCTN0NZWJ,Approved,Tue Aug 14 18:47:44 PDT 2018,Tue Aug 14 18:47:50 PDT 2018,Fri Aug 17 18:47:50 PDT 2018,Tue Aug 14 19:40:35 PDT 2018,,,6,100% (17/17),100% (17/17),100% (17/17),livenqXfE:liveiNCVm.png,optionB,,
311HQEI8RTOQTLNG2IRU1R71V41Z7Y,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3Z7VU45IP0PF5I6834FNP0BCQS9Z17,A1YPOIURXB6ESR,Approved,Tue Aug 14 18:47:18 PDT 2018,Tue Aug 14 18:47:23 PDT 2018,Fri Aug 17 18:47:23 PDT 2018,Tue Aug 14 19:40:36 PDT 2018,,,5,100% (15/15),100% (15/15),100% (15/15),livenqXfE:liveiNCVm.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,30LB5CDZNEIFYTLQ7LBNBVS2L03Z04,A3DIUIYXBJIKQN,Approved,Tue Aug 14 18:47:18 PDT 2018,Tue Aug 14 18:47:22 PDT 2018,Fri Aug 17 18:47:22 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,4,100% (22/22),100% (22/22),100% (22/22),liveu8J6I:livexahWM.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,33FOTY3KEOT2XPVYBQVFE2ARHAOC1M,A2B1YSMEHN1G2K,Approved,Tue Aug 14 18:48:33 PDT 2018,Tue Aug 14 18:50:57 PDT 2018,Fri Aug 17 18:50:57 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,144,100% (14/14),100% (14/14),100% (14/14),liveu8J6I:livexahWM.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3AAPLD8UCEPUNHINZ1TQVZQ2MLJTHK,A2J62BRLYSAI7R,Approved,Tue Aug 14 18:46:46 PDT 2018,Tue Aug 14 18:46:50 PDT 2018,Fri Aug 17 18:46:50 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,4,100% (31/31),100% (31/31),100% (31/31),liveu8J6I:livexahWM.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3FDJT1UU76GJ45854QEP5B0GYZ25KA,ATV47Z6T02GHA,Approved,Tue Aug 14 18:48:31 PDT 2018,Tue Aug 14 18:48:39 PDT 2018,Fri Aug 17 18:48:39 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,8,100% (25/25),100% (25/25),100% (25/25),liveu8J6I:livexahWM.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3JC6VJ2SADRDSSZJSZ10BXXKTN85AV,AFG3FXABPGSZS,Approved,Tue Aug 14 18:48:14 PDT 2018,Tue Aug 14 18:52:34 PDT 2018,Fri Aug 17 18:52:34 PDT 2018,Tue Aug 14 19:40:07 PDT 2018,,,260,100% (6/6),100% (6/6),100% (6/6),liveu8J6I:livexahWM.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3JW0YLFXRVO4COH6P5K1JM7O53EWWD,A2D7SD76AM3Y9C,Approved,Tue Aug 14 18:48:15 PDT 2018,Tue Aug 14 18:48:24 PDT 2018,Fri Aug 17 18:48:24 PDT 2018,Tue Aug 14 19:40:07 PDT 2018,,,9,100% (3/3),100% (3/3),100% (3/3),liveu8J6I:livexahWM.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3KXIR214I6O6R60F1FPB0N88H3L24G,A3UM3RQRAL4DP5,Approved,Tue Aug 14 18:48:25 PDT 2018,Tue Aug 14 18:48:32 PDT 2018,Fri Aug 17 18:48:32 PDT 2018,Tue Aug 14 19:40:07 PDT 2018,,,7,100% (10/10),100% (10/10),100% (10/10),liveu8J6I:livexahWM.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3TR2532VIR2KCP21ROOIW2E3F5CJ64,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:47:38 PDT 2018,Tue Aug 14 18:51:39 PDT 2018,Fri Aug 17 18:51:39 PDT 2018,Tue Aug 14 19:40:07 PDT 2018,,,241,100% (34/34),100% (34/34),100% (34/34),liveu8J6I:livexahWM.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3X08E93BHXQ8OUNU75UTNY9YTZT66M,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:47:59 PDT 2018,Tue Aug 14 18:48:01 PDT 2018,Fri Aug 17 18:48:01 PDT 2018,Tue Aug 14 19:40:07 PDT 2018,,,2,100% (41/41),100% (41/41),100% (41/41),liveu8J6I:livexahWM.png,optionB,,
31ANT7FQN9APFW93836Q30P088Q5H0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3ZSY5X72NZJRZJRIZPJLFTMLAM0ORQ,A1X9OTML2CUQBD,Approved,Tue Aug 14 18:46:58 PDT 2018,Tue Aug 14 18:47:06 PDT 2018,Fri Aug 17 18:47:06 PDT 2018,Tue Aug 14 19:40:07 PDT 2018,,,8,100% (19/19),100% (19/19),100% (19/19),liveu8J6I:livexahWM.png,optionB,,
31S7M7DAGHYTMU3J0K3MY8OL5SKTLL,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,34V1S5K3GU9V6DPS5CX57800J0169X,A2B1YSMEHN1G2K,Approved,Tue Aug 14 18:48:04 PDT 2018,Tue Aug 14 18:49:20 PDT 2018,Fri Aug 17 18:49:20 PDT 2018,Tue Aug 14 19:40:36 PDT 2018,,,76,100% (14/14),100% (14/14),100% (14/14),liveoiiSl:livemSkpP.png,optionB,,
31S7M7DAGHYTMU3J0K3MY8OL5SKTLL,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3F6HPJW4JF8I08JZBLVUVFRZ1WJW2V,AFAMC5N8YVPJZ,Approved,Tue Aug 14 18:47:22 PDT 2018,Tue Aug 14 18:47:32 PDT 2018,Fri Aug 17 18:47:32 PDT 2018,Tue Aug 14 19:40:36 PDT 2018,,,10,100% (9/9),100% (9/9),100% (9/9),liveoiiSl:livemSkpP.png,optionB,,
31S7M7DAGHYTMU3J0K3MY8OL5SKTLL,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3LKC68YZ3CBW7F84YJTR2SU221FOWT,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:47:13 PDT 2018,Tue Aug 14 18:47:15 PDT 2018,Fri Aug 17 18:47:15 PDT 2018,Tue Aug 14 19:40:36 PDT 2018,,,2,100% (41/41),100% (41/41),100% (41/41),liveoiiSl:livemSkpP.png,optionB,,
31S7M7DAGHYTMU3J0K3MY8OL5SKTLL,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3LS2AMNW5HYRNICIMAULA3CGE0YOQP,A3DIUIYXBJIKQN,Approved,Tue Aug 14 18:46:54 PDT 2018,Tue Aug 14 18:46:59 PDT 2018,Fri Aug 17 18:46:59 PDT 2018,Tue Aug 14 19:40:36 PDT 2018,,,5,100% (22/22),100% (22/22),100% (22/22),liveoiiSl:livemSkpP.png,optionB,,
329E6HTMSXAD37N705LU1V78MT33KC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,37M28K1J0SLLZRE4H15UC7GPBO2JAU,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:47:24 PDT 2018,Tue Aug 14 18:47:26 PDT 2018,Fri Aug 17 18:47:26 PDT 2018,Tue Aug 14 19:40:16 PDT 2018,,,2,100% (41/41),100% (41/41),100% (41/41),live4o2ot:live1VkMU.png,optionB,,
329E6HTMSXAD37N705LU1V78MT33KC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3D3VGR7TA2N2DUYWGRZTRQOAFV4R3Y,A1X9OTML2CUQBD,Approved,Tue Aug 14 18:47:06 PDT 2018,Tue Aug 14 18:47:12 PDT 2018,Fri Aug 17 18:47:12 PDT 2018,Tue Aug 14 19:40:16 PDT 2018,,,6,100% (19/19),100% (19/19),100% (19/19),live4o2ot:live1VkMU.png,optionB,,
329E6HTMSXAD37N705LU1V78MT33KC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3M68NM076JF1ADLEZTXRYT0UPM6R64,ATIGCUKIPNWG0,Approved,Tue Aug 14 18:47:13 PDT 2018,Tue Aug 14 18:47:28 PDT 2018,Fri Aug 17 18:47:28 PDT 2018,Tue Aug 14 19:40:16 PDT 2018,,,15,100% (12/12),100% (12/12),100% (12/12),live4o2ot:live1VkMU.png,optionB,,
329E6HTMSXAD37N705LU1V78MT33KC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3Q5C1WP23O9HY4MJWG870W4HPT2153,A1UDYGZ37Q9V0K,Approved,Tue Aug 14 18:47:10 PDT 2018,Tue Aug 14 18:47:15 PDT 2018,Fri Aug 17 18:47:15 PDT 2018,Tue Aug 14 19:40:16 PDT 2018,,,5,100% (21/21),100% (21/21),100% (21/21),live4o2ot:live1VkMU.png,optionB,,
329E6HTMSXAD37N705LU1V78MT33KC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3SEPORI8WP7BZ6J8ZN8G014FUMFZAV,A3DIUIYXBJIKQN,Approved,Tue Aug 14 18:47:35 PDT 2018,Tue Aug 14 18:47:43 PDT 2018,Fri Aug 17 18:47:43 PDT 2018,Tue Aug 14 19:40:16 PDT 2018,,,8,100% (22/22),100% (22/22),100% (22/22),live4o2ot:live1VkMU.png,optionB,,
329E6HTMSXAD37N705LU1V78MT33KC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3VELCLL3GMR901F82SLGM8VUENG1FM,A30BPQ2QGZOXN8,Approved,Tue Aug 14 18:47:24 PDT 2018,Tue Aug 14 18:47:32 PDT 2018,Fri Aug 17 18:47:32 PDT 2018,Tue Aug 14 19:40:16 PDT 2018,,,8,100% (14/14),100% (14/14),100% (14/14),live4o2ot:live1VkMU.png,optionB,,
329E6HTMSXAD37N705LU1V78MT33KC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3X0H8UUIT3WB570X50A0MX43ZQIWSY,A1YPOIURXB6ESR,Approved,Tue Aug 14 18:48:12 PDT 2018,Tue Aug 14 18:48:17 PDT 2018,Fri Aug 17 18:48:17 PDT 2018,Tue Aug 14 19:40:16 PDT 2018,,,5,100% (15/15),100% (15/15),100% (15/15),live4o2ot:live1VkMU.png,optionB,,
329E6HTMSXAD37N705LU1V78MT33KC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3ZGVPD4G6VPGE2IH5NZXV6U7IB0TZA,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:47:27 PDT 2018,Tue Aug 14 18:50:12 PDT 2018,Fri Aug 17 18:50:12 PDT 2018,Tue Aug 14 19:40:16 PDT 2018,,,165,100% (34/34),100% (34/34),100% (34/34),live4o2ot:live1VkMU.png,optionB,,
32TMVRKDGO6EQ24ARUTALVQN5T584J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3GDTJDAPVWJXHBRAN0Y8W82BPUY8MK,AIWSB4YTN32GF,Approved,Tue Aug 14 18:47:55 PDT 2018,Tue Aug 14 18:48:22 PDT 2018,Fri Aug 17 18:48:22 PDT 2018,Tue Aug 14 19:40:24 PDT 2018,,,27,100% (11/11),100% (11/11),100% (11/11),liveK6dPs:livekq2IY.png,optionB,,
32TMVRKDGO6EQ24ARUTALVQN5T584J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3HVVDCPGTG0G9C8C91XEHZL5CHWTYJ,ATIGCUKIPNWG0,Approved,Tue Aug 14 18:47:37 PDT 2018,Tue Aug 14 18:47:44 PDT 2018,Fri Aug 17 18:47:44 PDT 2018,Tue Aug 14 19:40:24 PDT 2018,,,7,100% (12/12),100% (12/12),100% (12/12),liveK6dPs:livekq2IY.png,optionB,,
32TMVRKDGO6EQ24ARUTALVQN5T584J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3KXIR214I6O6R60F1FPB0N88H3L42I,A1P8K83P1987GB,Approved,Tue Aug 14 18:46:56 PDT 2018,Tue Aug 14 18:47:00 PDT 2018,Fri Aug 17 18:47:00 PDT 2018,Tue Aug 14 19:40:24 PDT 2018,,,4,100% (33/33),100% (33/33),100% (33/33),liveK6dPs:livekq2IY.png,optionB,,
32TMVRKDGO6EQ24ARUTALVQN5T584J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3ON104KXQM4S3MYMFZEIOUOXLAFW4R,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:47:26 PDT 2018,Tue Aug 14 18:47:28 PDT 2018,Fri Aug 17 18:47:28 PDT 2018,Tue Aug 14 19:40:24 PDT 2018,,,2,100% (41/41),100% (41/41),100% (41/41),liveK6dPs:livekq2IY.png,optionB,,
32TMVRKDGO6EQ24ARUTALVQN5T584J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3R2PKQ87NYGQ6H3NWMAZ9XWPSQ3MI6,A3H1T1L00N0LO8,Approved,Tue Aug 14 18:49:05 PDT 2018,Tue Aug 14 18:49:13 PDT 2018,Fri Aug 17 18:49:13 PDT 2018,Tue Aug 14 19:40:24 PDT 2018,,,8,100% (4/4),100% (4/4),100% (4/4),liveK6dPs:livekq2IY.png,optionB,,
32TMVRKDGO6EQ24ARUTALVQN5T584J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3TMSXRD2X88BBN13SHVGQWHU9Q61WK,A1C6BNLZXBOMT7,Approved,Tue Aug 14 18:48:10 PDT 2018,Tue Aug 14 19:26:01 PDT 2018,Fri Aug 17 19:26:01 PDT 2018,Tue Aug 14 19:40:24 PDT 2018,,,2271,100% (7/7),100% (7/7),100% (7/7),liveK6dPs:livekq2IY.png,optionB,,
32TMVRKDGO6EQ24ARUTALVQN5T584J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3ZSY5X72NZJRZJRIZPJLFTMLAM0ROT,A1X9OTML2CUQBD,Approved,Tue Aug 14 18:47:39 PDT 2018,Tue Aug 14 18:47:43 PDT 2018,Fri Aug 17 18:47:43 PDT 2018,Tue Aug 14 19:40:25 PDT 2018,,,4,100% (19/19),100% (19/19),100% (19/19),liveK6dPs:livekq2IY.png,optionB,,
33NOQL7T9P7UTZSZCNJ0FR3W6O7Z8L,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,32SCWG5HIJCGY05ZM1T2TY0FO4J6PS,ATV47Z6T02GHA,Approved,Tue Aug 14 18:48:28 PDT 2018,Tue Aug 14 18:48:31 PDT 2018,Fri Aug 17 18:48:31 PDT 2018,Tue Aug 14 19:40:37 PDT 2018,,,3,100% (25/25),100% (25/25),100% (25/25),livef3xCx:live9OxXe.png,optionB,,
